cell_id,p_hotspot_next
3939.0_233.0,0.4176283862683504
3959.0_183.0,0.41757304934442424
3949.0_173.0,0.41734309383941776
3949.0_263.0,0.4172963016652306
3999.0_303.0,0.4171958818492225
4034.0_148.0,0.41719431570473536
3954.0_143.0,0.4171452912616252
3944.0_178.0,0.4171052600060756
3984.0_318.0,0.41679471176557664
3944.0_278.0,0.4165991412956031
3944.0_293.0,0.4163601001033928
4044.0_158.0,0.416316402527597
3949.0_258.0,0.4163146471386763
4064.0_208.0,0.4162532782646951
3919.0_238.0,0.41613205528811287
3939.0_258.0,0.4161297484212745
3944.0_248.0,0.41604730167442766
4024.0_298.0,0.4158729758962737
3954.0_133.0,0.4158191113133055
3969.0_138.0,0.41567777867096484
3954.0_163.0,0.415609475350386
3989.0_298.0,0.41556920566877953
3979.0_248.0,0.41543512093918866
3959.0_233.0,0.41510209015035543
3954.0_253.0,0.41483679179422916
3924.0_193.0,0.41473713563783077
4059.0_143.0,0.4146980292085189
3984.0_233.0,0.4146580951316155
3989.0_313.0,0.41458295585041477
3939.0_263.0,0.41455388540208976
3979.0_258.0,0.4145185915034524
3974.0_238.0,0.4144477651502956
3909.0_243.0,0.414433792749024
3954.0_273.0,0.41427783206419105
3994.0_298.0,0.4142208808697329
3994.0_308.0,0.41421235519586397
3999.0_278.0,0.413983131893224
3954.0_278.0,0.4134723666625222
3969.0_248.0,0.41343582540137147
3989.0_163.0,0.41328334688192
3974.0_278.0,0.41324778713343224
3974.0_273.0,0.41301081302816584
3949.0_208.0,0.41286624586318016
3969.0_273.0,0.4128130950488886
3984.0_303.0,0.4126670020036117
3969.0_258.0,0.4124606966155934
4019.0_238.0,0.4123597141493672
3959.0_283.0,0.41212416453452416
3969.0_228.0,0.41206066100910077
3969.0_303.0,0.4119895121719756
4034.0_268.0,0.41198475577453253
3974.0_173.0,0.4119644422252419
3914.0_278.0,0.4117556959428055
3999.0_143.0,0.41163923435650024
3969.0_243.0,0.4115879014123755
3989.0_238.0,0.41157190341160416
4004.0_248.0,0.41137575026339185
4009.0_198.0,0.4112963971354348
3974.0_253.0,0.41121311068866745
4014.0_303.0,0.41103581114371834
3969.0_283.0,0.4109732627933617
3979.0_303.0,0.41096321368173416
3919.0_278.0,0.41072490156040464
3984.0_248.0,0.41069444698893287
3984.0_148.0,0.41061170631400784
3939.0_188.0,0.41042030763174214
4029.0_293.0,0.4104195356062016
3929.0_303.0,0.41037503671322834
3939.0_243.0,0.4101832472907721
3989.0_158.0,0.409456007065488
4054.0_253.0,0.40945509052226925
4019.0_218.0,0.409370058837106
3944.0_283.0,0.40935533642460314
3979.0_278.0,0.4090224964649176
4024.0_268.0,0.40892109842052393
4009.0_228.0,0.40889570822710986
3989.0_93.0,0.4088740553645356
4074.0_208.0,0.40877841795480846
3939.0_278.0,0.40873376197233696
3919.0_213.0,0.4085792690922101
3989.0_248.0,0.4084107778859923
4079.0_158.0,0.4083579617076629
3909.0_273.0,0.4083410298641765
3929.0_203.0,0.40825434891872453
3969.0_218.0,0.4082489402543488
3999.0_223.0,0.40824165457270584
3924.0_228.0,0.4081250680889698
4034.0_253.0,0.4081023067645281
3954.0_293.0,0.408062689206657
3969.0_278.0,0.4080364552099592
3989.0_283.0,0.40796088872673864
3949.0_288.0,0.40789620430734747
3934.0_303.0,0.407853937125292
3999.0_203.0,0.40774956593382
3994.0_303.0,0.4077180162690794
3969.0_163.0,0.40769849724573637
4074.0_113.0,0.40767533741347856
4004.0_303.0,0.40757960650804825
4064.0_148.0,0.4074412840613643
3974.0_218.0,0.4072811894653489
3904.0_213.0,0.40726839370418966
3979.0_203.0,0.40715312529425485
3979.0_273.0,0.40714026578523416
3984.0_313.0,0.40704581035826404
4004.0_298.0,0.40694720914059235
3994.0_288.0,0.4068568744516103
3979.0_173.0,0.40679217268884477
4024.0_118.0,0.4067904027552686
3979.0_338.0,0.4066345861118199
3964.0_243.0,0.40662748618096256
4054.0_208.0,0.4065814520373591
3954.0_298.0,0.4065401886931689
3964.0_298.0,0.4063308264220312
3969.0_253.0,0.40632329614501217
4059.0_228.0,0.4062952792340874
3944.0_298.0,0.4062430645493308
3974.0_153.0,0.4061251184271559
4059.0_188.0,0.40599437258874754
4009.0_308.0,0.40578739368539013
3934.0_183.0,0.40573849320936567
4059.0_178.0,0.4057081926623982
4089.0_198.0,0.40564897734700706
3944.0_208.0,0.4054550309727895
3964.0_338.0,0.4053461244009266
3929.0_223.0,0.4053143398495765
3979.0_253.0,0.4051796896406948
3989.0_243.0,0.40515470288591465
3924.0_288.0,0.40504830850807394
3914.0_213.0,0.40499406540688176
3944.0_173.0,0.4049070250526692
4029.0_288.0,0.4047173179136683
3954.0_283.0,0.404620335756364
3919.0_198.0,0.4044342469868408
3934.0_173.0,0.40442582380055825
4009.0_248.0,0.4043607745506521
4014.0_288.0,0.40414514258835027
4064.0_58.0,0.40406136203195725
3979.0_298.0,0.4040502497986066
4014.0_298.0,0.4039465608760642
3949.0_303.0,0.4037739323896701
4059.0_58.0,0.403760170187288
3894.0_243.0,0.40368177233597574
3989.0_168.0,0.4036250901762352
4029.0_243.0,0.4036176078742402
3994.0_283.0,0.40349893622144833
3909.0_198.0,0.40329205606191265
3999.0_323.0,0.40290714742966305
3994.0_268.0,0.4027481994629853
4049.0_228.0,0.4026642383011126
3894.0_248.0,0.4026253105940615
3944.0_218.0,0.4025593804721796
3949.0_218.0,0.40239055555720227
3924.0_223.0,0.4023201920326502
3939.0_173.0,0.4021079616726283
3929.0_213.0,0.40208946527873385
4099.0_178.0,0.4020573117866994
4049.0_233.0,0.4015334459413046
3979.0_128.0,0.4014821880294048
4099.0_188.0,0.40144070049571046
3984.0_323.0,0.40117146053365876
4029.0_103.0,0.40104218334890207
3949.0_228.0,0.4008556091087859
3929.0_188.0,0.40036447686516535
3989.0_223.0,0.40029921279720954
3949.0_223.0,0.40026969561911796
4044.0_118.0,0.40012735835369845
3939.0_203.0,0.39993826984710173
3954.0_193.0,0.39991131089772836
3984.0_238.0,0.39985183496750193
4009.0_123.0,0.3998360177882101
4039.0_73.0,0.3998187089021086
4049.0_173.0,0.39944537249043727
4004.0_68.0,0.39943568125131096
4044.0_98.0,0.3994317499135365
3954.0_263.0,0.3992517905168536
4029.0_238.0,0.399053157566793
4019.0_243.0,0.3989312814503414
4039.0_193.0,0.39882719569321995
3954.0_308.0,0.39871531964733004
3984.0_283.0,0.3985766464201574
3989.0_318.0,0.39836344158863146
4034.0_223.0,0.3982385067073988
4054.0_223.0,0.39822388301762507
4089.0_188.0,0.3979238670204274
3989.0_308.0,0.3978061030652679
3964.0_273.0,0.3977877947761172
4099.0_143.0,0.3977869655974317
4069.0_163.0,0.39774587074120527
3924.0_263.0,0.3977262953589104
3984.0_178.0,0.3976895219188154
3964.0_333.0,0.39762885393600816
4009.0_63.0,0.3973048225148152
4044.0_133.0,0.39723558733538245
3984.0_288.0,0.39711961941383467
4049.0_283.0,0.3966465737189331
3984.0_183.0,0.3966089067541959
4034.0_123.0,0.3963694482409009
4039.0_268.0,0.3962546780856652
3924.0_268.0,0.3955526908998389
3944.0_253.0,0.3954050902545582
3974.0_358.0,0.39483051836713445
3919.0_263.0,0.3948206833805612
3934.0_238.0,0.3948179922860265
4009.0_118.0,0.39472330896889374
3964.0_308.0,0.39461636848761844
4079.0_113.0,0.39453773326361785
3989.0_113.0,0.3944851915987447
4059.0_193.0,0.39430560354131966
4044.0_138.0,0.3941894152579826
4034.0_168.0,0.39412991744141096
4024.0_238.0,0.3939755195884617
4054.0_173.0,0.393934084118975
4079.0_168.0,0.3938296384848934
4034.0_183.0,0.39371438188583613
3984.0_273.0,0.39363982320269864
4009.0_163.0,0.3934915724944872
4094.0_163.0,0.3933183380712049
3964.0_268.0,0.3931884708901305
4094.0_198.0,0.39308876216049543
3994.0_253.0,0.39286651059070576
4044.0_233.0,0.39272217646252755
3984.0_278.0,0.39259360701500334
3934.0_248.0,0.3925134697023043
3939.0_303.0,0.39250579289435
4074.0_143.0,0.39242872540775176
4004.0_308.0,0.3917692373968982
3989.0_193.0,0.39149538466459
4019.0_288.0,0.3914881523516776
4039.0_113.0,0.39137130624608824
3999.0_273.0,0.3909757846564931
3959.0_343.0,0.3909185241778245
3959.0_293.0,0.39090552497973724
3964.0_283.0,0.39044331296193713
3974.0_343.0,0.39042492925977706
4044.0_128.0,0.39017229942211173
4079.0_228.0,0.39011264566987375
4034.0_273.0,0.3899039423682481
3994.0_48.0,0.38989408517472757
4079.0_203.0,0.38984877162735376
4024.0_43.0,0.3897911745686274
4099.0_138.0,0.38974480876063317
3979.0_308.0,0.3896765150300054
4004.0_163.0,0.3896390560973328
4024.0_248.0,0.3888705808104689
3969.0_318.0,0.38880150135992936
3994.0_213.0,0.38875649602379714
3974.0_328.0,0.38867163357531404
4004.0_318.0,0.38862402812000374
4044.0_228.0,0.3883932740317076
3914.0_288.0,0.3876358436845795
3984.0_188.0,0.3875693984089736
4044.0_58.0,0.38712018683609856
4004.0_88.0,0.3868633367127545
3994.0_173.0,0.3868396281050635
4074.0_178.0,0.3865715675701068
4069.0_203.0,0.3865608475877884
3909.0_248.0,0.38632700272207
3929.0_288.0,0.38622911390041015
3994.0_278.0,0.38601686417749076
3924.0_298.0,0.3860141931734643
4029.0_58.0,0.3857969160265328
4004.0_313.0,0.3856876795827223
3964.0_128.0,0.38535186321131165
3989.0_53.0,0.38528261900905403
3984.0_328.0,0.38527069110403067
4024.0_273.0,0.38521981366788516
4014.0_73.0,0.3850429098925
3994.0_293.0,0.38482286514651537
4014.0_233.0,0.38404104611077194
4044.0_208.0,0.38349951457096887
4074.0_223.0,0.38306003544933287
4009.0_253.0,0.3830351195298795
3969.0_128.0,0.3829052773951501
3989.0_178.0,0.3827887484360894
4014.0_88.0,0.38270669996013323
3939.0_323.0,0.3826809154318132
4019.0_303.0,0.3825107562166018
3984.0_298.0,0.3825039831267352
3979.0_323.0,0.38242439890160873
3909.0_288.0,0.3820809275799062
3999.0_43.0,0.38179703469547777
3994.0_313.0,0.38156635445886283
4034.0_213.0,0.38120343892039993
3959.0_318.0,0.38095183037527386
3939.0_328.0,0.38036080072358747
3969.0_323.0,0.380319026141347
4094.0_148.0,0.3788275254833008
4024.0_73.0,0.37865632961053514
3949.0_338.0,0.3765616399898905
3939.0_313.0,0.3762884697324915
4004.0_253.0,0.3755736219209242
3969.0_343.0,0.37460161822955496
3959.0_278.0,0.3741590762341163
4014.0_308.0,0.3734192358636665
3949.0_318.0,0.3719972784374412
3954.0_323.0,0.3712237532788403
3974.0_293.0,0.3705992643758681
3939.0_318.0,0.36752377010731313
3959.0_338.0,0.3644289372882592
3974.0_338.0,0.3624628457132646
4049.0_248.0,0.3615499381823698
3974.0_348.0,0.35712188888398594
3964.0_323.0,0.3569617939550081
3944.0_323.0,0.3520246155382624
3954.0_138.0,0.3478875474827141
3944.0_138.0,0.34719508567214075
3944.0_148.0,0.345188113171655
3949.0_138.0,0.34500416879537027
4024.0_258.0,0.3445577252320471
3909.0_208.0,0.3444835198874446
3939.0_163.0,0.34436751423370415
3969.0_153.0,0.3442844763758164
3984.0_118.0,0.343732243859534
3949.0_133.0,0.34354550362195374
3944.0_133.0,0.34327845526853396
3959.0_73.0,0.3431702374605721
4009.0_133.0,0.343088973449584
3924.0_218.0,0.342909974526195
3919.0_178.0,0.342574369433321
3939.0_218.0,0.34184260570544206
3964.0_168.0,0.34180948948127104
3924.0_233.0,0.3416244673375247
3939.0_223.0,0.34142995776705964
4064.0_143.0,0.3411988970561035
3904.0_223.0,0.34102908568656065
3909.0_218.0,0.3407625933075827
3974.0_123.0,0.3402305526809545
3919.0_228.0,0.3402021369474922
3964.0_133.0,0.33992162839308115
3899.0_208.0,0.3397436174980509
3894.0_228.0,0.33956888012920533
3899.0_218.0,0.33943562459611687
3934.0_228.0,0.3393735994965079
3894.0_223.0,0.3390753067029931
4034.0_128.0,0.33899393196948663
3944.0_153.0,0.338985059598926
3954.0_183.0,0.3388930857778275
3914.0_223.0,0.33863288443140965
3929.0_193.0,0.3384325379422024
3914.0_233.0,0.3384068151618608
3904.0_203.0,0.33830843302254715
3909.0_223.0,0.33830774341465375
3899.0_248.0,0.3382617870647609
3904.0_208.0,0.33807590581053776
3919.0_233.0,0.3378715123388258
3969.0_183.0,0.3378650129682199
3899.0_243.0,0.33786230875762796
3919.0_188.0,0.3376830054207902
3929.0_233.0,0.3376556977105228
3909.0_213.0,0.3376480357910312
3899.0_223.0,0.33754167336877183
3899.0_233.0,0.3374248712739027
3904.0_228.0,0.3373840748410692
3909.0_203.0,0.33697658667979624
3984.0_168.0,0.3369534855480882
4039.0_148.0,0.3369210347109867
3899.0_228.0,0.33684493475170857
3944.0_228.0,0.3366854100553033
3974.0_178.0,0.33658669990905643
3959.0_178.0,0.33616238843024726
3894.0_233.0,0.33610165623029886
3939.0_158.0,0.3360777700648872
3959.0_168.0,0.33604864454554073
3949.0_233.0,0.3358275277695957
3909.0_238.0,0.33547468411768455
3914.0_238.0,0.33545137453193447
3929.0_208.0,0.3354143290512466
3964.0_228.0,0.3350294757960095
4009.0_53.0,0.3350100376848411
3959.0_228.0,0.3349979056035825
3974.0_113.0,0.3349649918762482
3944.0_238.0,0.33494148865912043
3944.0_213.0,0.3349021693535734
4099.0_208.0,0.3347235711025822
4049.0_133.0,0.3345525227310588
3984.0_48.0,0.3345407062346428
4024.0_153.0,0.3345378332940406
3969.0_123.0,0.33429165085738993
3924.0_243.0,0.3335529321517665
3949.0_238.0,0.33350361668222134
4019.0_133.0,0.3333630146783007
3964.0_178.0,0.33331947218696406
4029.0_153.0,0.3331746348159291
4024.0_158.0,0.332592085188798
3919.0_193.0,0.3323634041320812
4064.0_188.0,0.33224678923673506
4059.0_113.0,0.33201484199002457
3939.0_228.0,0.33185072669928756
3899.0_213.0,0.33178870036352703
3969.0_173.0,0.33176232580387144
4034.0_158.0,0.3315104640848127
4074.0_148.0,0.3312079589520399
4054.0_128.0,0.33089993892584657
3914.0_258.0,0.330819012972467
4039.0_108.0,0.3306000325926434
4014.0_143.0,0.33051271154251355
4059.0_153.0,0.33026854193916977
3954.0_188.0,0.3302482909573532
3899.0_238.0,0.3301611065992772
3919.0_258.0,0.3301360848419915
3929.0_268.0,0.3301238238565498
3999.0_58.0,0.3300643159781381
4069.0_208.0,0.3299932405304711
4029.0_128.0,0.3297716146654242
3984.0_158.0,0.32961724005239584
4054.0_133.0,0.32955928117205974
3979.0_223.0,0.32926817620110377
3959.0_188.0,0.3291216289567627
3954.0_88.0,0.32895772321224137
3914.0_243.0,0.3289539233832729
4019.0_138.0,0.3289447968681282
4044.0_203.0,0.3287739105792816
3954.0_173.0,0.3285655282477291
3909.0_228.0,0.3285457273162172
3904.0_233.0,0.3281969385086442
3959.0_243.0,0.32806040588606944
4059.0_213.0,0.3280594614017454
3939.0_253.0,0.32785566686860174
4069.0_188.0,0.3278027036971383
3999.0_148.0,0.3276786762978983
4024.0_193.0,0.32767326695071053
3899.0_253.0,0.32766454788559957
3999.0_118.0,0.3275339858038935
3949.0_178.0,0.32748846049185004
4014.0_213.0,0.32746105755386407
3914.0_253.0,0.32720424194197223
3954.0_233.0,0.3272014519178699
3974.0_158.0,0.3269684386536808
4004.0_53.0,0.3265923039287036
4039.0_178.0,0.3265014740661448
3979.0_243.0,0.32629904831214657
4014.0_133.0,0.32627826473247423
3959.0_133.0,0.32617782358973135
3959.0_128.0,0.326156930348766
3979.0_228.0,0.32614785825787274
4014.0_183.0,0.3257185543679398
4054.0_163.0,0.3256070470396797
3949.0_153.0,0.32550477951825174
4074.0_228.0,0.3254544386775452
4034.0_103.0,0.32545245142203355
4029.0_148.0,0.32544501280189436
3929.0_263.0,0.3254329281516908
4064.0_233.0,0.325405040882931
3929.0_238.0,0.32533446275346817
3999.0_238.0,0.3251208495659824
4034.0_173.0,0.3249282661942958
4044.0_148.0,0.3249186573927055
3919.0_223.0,0.32483185621010885
4079.0_153.0,0.3246985738729746
4044.0_178.0,0.32435523187923015
4039.0_183.0,0.3240786570091794
3994.0_58.0,0.3240326279240767
4009.0_233.0,0.32402972233879546
4029.0_168.0,0.32391395630110675
3974.0_223.0,0.3235813570015771
4019.0_143.0,0.3235010629355092
3934.0_253.0,0.32322860099321027
3964.0_233.0,0.3230480525613873
4069.0_153.0,0.32303451570251707
4014.0_243.0,0.322948774588353
3999.0_78.0,0.32294543340748866
4009.0_183.0,0.3228432618467625
3979.0_198.0,0.32278007571775735
4004.0_98.0,0.322774922633384
3959.0_258.0,0.3226463487507731
4004.0_198.0,0.3226205083233001
4059.0_68.0,0.32259167626010543
4004.0_243.0,0.3225335447536073
3984.0_208.0,0.32252924942753636
3904.0_248.0,0.3224665992758011
4084.0_223.0,0.3223650684630335
3964.0_238.0,0.3222305002723112
4004.0_238.0,0.32215674648110415
4004.0_213.0,0.3220992817793797
4024.0_183.0,0.32209911409297776
3974.0_308.0,0.3218776197891831
4059.0_183.0,0.32183917034601667
4009.0_243.0,0.32178877137750644
4059.0_238.0,0.32153808599981853
4064.0_158.0,0.32136285350135124
4099.0_173.0,0.32130730971547383
3994.0_183.0,0.3212436562531866
4019.0_298.0,0.32107333416773187
4059.0_233.0,0.32105807078817544
3989.0_183.0,0.3209548694749958
3909.0_233.0,0.32088112092272647
4034.0_263.0,0.3205113816152129
3994.0_248.0,0.32031067232496074
4064.0_228.0,0.32014422650929236
3979.0_233.0,0.3200091074635621
4049.0_203.0,0.319869818343622
4024.0_228.0,0.3198111662821479
4034.0_163.0,0.3197617670643978
4009.0_283.0,0.31975130848022243
4074.0_93.0,0.3195918802420169
4034.0_178.0,0.31947556250281833
4099.0_133.0,0.31942467737592756
4019.0_208.0,0.31926652022396934
3999.0_103.0,0.3190283905309237
4054.0_213.0,0.31879659049823883
4029.0_193.0,0.31874902239055497
3989.0_188.0,0.3187148444281637
4004.0_208.0,0.3185782576600572
3914.0_273.0,0.31829157688770987
4004.0_223.0,0.31828463333894325
3989.0_303.0,0.3181074793934844
4044.0_268.0,0.31777083007003776
4074.0_163.0,0.31763848342715967
4019.0_128.0,0.31747923793652066
4044.0_213.0,0.31728636606244576
4049.0_253.0,0.3172589815345286
3934.0_258.0,0.31709724276109996
3989.0_58.0,0.31668721923038795
4019.0_158.0,0.3166679560682109
4069.0_168.0,0.3166572272928782
4054.0_168.0,0.31663715538438325
4089.0_153.0,0.3165835974709355
4069.0_223.0,0.31652429920068625
4089.0_193.0,0.31649038729094225
3914.0_293.0,0.3164391802501051
4044.0_23.0,0.316283219118028
3969.0_233.0,0.3162221053087486
4039.0_273.0,0.3160318198267151
3994.0_108.0,0.31600962458561815
3999.0_318.0,0.3156976122431004
4039.0_33.0,0.31566445537587456
4014.0_198.0,0.31542076405454406
4024.0_213.0,0.3153444556833044
3974.0_298.0,0.3151589731020713
4064.0_168.0,0.3147775716904007
4064.0_63.0,0.31455322375197703
4009.0_38.0,0.3144675001707636
3964.0_313.0,0.3144430300279486
4029.0_183.0,0.3142811742669681
3994.0_318.0,0.3141400598287283
4019.0_228.0,0.31396725909507084
3944.0_258.0,0.3138750313055298
3919.0_288.0,0.31386811907491274
4099.0_148.0,0.3136563871441849
3969.0_298.0,0.3136341016176641
3974.0_258.0,0.3134379769253155
4019.0_213.0,0.3126896401756013
4004.0_58.0,0.3125854688125699
4014.0_278.0,0.3123555747006213
3999.0_243.0,0.3123246669494014
4004.0_263.0,0.31154241505098296
3934.0_273.0,0.31149733920710687
3929.0_298.0,0.3110374999854633
3979.0_263.0,0.31076131258149386
3954.0_248.0,0.3106854037060246
4039.0_213.0,0.310302258396652
4044.0_273.0,0.3098567884015019
4024.0_243.0,0.3097628450294119
4014.0_158.0,0.30973238549865306
4029.0_203.0,0.3090936167787988
3979.0_318.0,0.30900536924802907
4044.0_238.0,0.30887427077487145
4034.0_208.0,0.30875857295648773
4049.0_108.0,0.3086508017736063
3969.0_333.0,0.3082001559818741
4034.0_288.0,0.30793800633062884
3979.0_193.0,0.30705296320592373
4044.0_253.0,0.3067310933268856
3964.0_318.0,0.3060630311384456
3984.0_293.0,0.30528736218753605
3984.0_263.0,0.3051023187371501
3979.0_268.0,0.30393111542503065
4099.0_213.0,0.3028979773921169
4024.0_208.0,0.30276552131727297
4024.0_288.0,0.3026899136502717
3939.0_308.0,0.30140815890506234
4034.0_198.0,0.3002002775967369
3934.0_328.0,0.30007272820495867
3994.0_323.0,0.29955788006925393
4069.0_93.0,0.2989821233866477
3969.0_328.0,0.2972256725875553
3974.0_203.0,0.2970053057817679
3944.0_308.0,0.29637012624631776
3939.0_338.0,0.29523930904080303
3944.0_313.0,0.2942774992760339
4074.0_158.0,0.2914518309670755
3944.0_333.0,0.29123359139290234
3949.0_308.0,0.2904691247372641
4009.0_313.0,0.28901041335650673
3954.0_313.0,0.2883129855969528
3974.0_323.0,0.2880156481074687
3979.0_328.0,0.2879175476591332
3944.0_328.0,0.28769620151848274
3959.0_323.0,0.28723826061949526
3989.0_328.0,0.2857123232654454
3949.0_333.0,0.28389187073925676
4004.0_278.0,0.28356653312939806
3954.0_328.0,0.28255514080508143
3949.0_323.0,0.2822606070539149
3949.0_328.0,0.28112690064894175
3959.0_308.0,0.2804806344553885
4099.0_153.0,0.2798565771776575
3954.0_318.0,0.278264289312288
3939.0_333.0,0.27680443462886617
4034.0_228.0,0.2752613733934987
3949.0_313.0,0.27514561203525834
3944.0_318.0,0.2742592987968421
3964.0_328.0,0.27400582051467415
3934.0_338.0,0.27377070281733545
3934.0_333.0,0.2719408377040056
4034.0_243.0,0.26697837842809874
3959.0_328.0,0.2654717687605453
3954.0_338.0,0.2547439400978859
3944.0_338.0,0.25367175412216353
3934.0_343.0,0.2502881399162699
3959.0_333.0,0.24657984762483556
